client_id,month,client_segment,client_region,industry_vertical,tenure_months,active_products_count,product_lines,total_revenue_sek,total_gp_sek,gp_margin,total_volume,mom_revenue_growth,nps_score_proxy,support_tickets_30d,days_since_last_contact,contract_type,months_to_renewal,churned,nba_label,ltv_12m_estimate_sek
CLT0269,2023-09,Mid-Market,DACH,Fintech,36,4,WhatsApp Business|SMS|Voice|Verification,458522.83,195552.44,0.426,4469788,0.014,6.8,1,61,Multi-year,9,False,Nurture,5579305.8
CLT0269,2023-10,Mid-Market,DACH,Fintech,36,4,WhatsApp Business|SMS|Voice|Verification,490133.43,201749.0,0.412,4658045,0.0689,6.8,1,76,Multi-year,4,False,Nurture,6286843.48
CLT0269,2023-11,Mid-Market,DACH,Fintech,36,4,WhatsApp Business|SMS|Voice|Verification,506524.54,219605.7,0.434,4911798,0.0334,6.8,3,44,Multi-year,1,False,Nurture,6281309.52
CLT0270,2023-01,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,323408.6,145230.51,0.449,15402817,0.0,6.7,4,45,Annual,11,False,Nurture,3880903.2
CLT0270,2023-03,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,170256.59,88539.76,0.52,7881139,-0.4736,6.7,2,83,Annual,11,False,Retain,2043079.08
CLT0270,2023-04,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,173992.29,84798.88,0.487,8250924,0.0219,6.7,3,24,Annual,7,False,Nurture,2133632.65
CLT0270,2023-05,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,353759.35,142722.96,0.403,17647208,1.0332,6.7,3,5,Annual,3,False,Nurture,8631162.13
CLT0270,2023-06,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,181576.86,94923.19,0.523,9533235,-0.4867,6.7,2,60,Annual,1,False,Retain,2178922.32
CLT0270,2023-07,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,183027.23,86909.66,0.475,9912767,0.008,6.7,2,52,Annual,9,False,Nurture,2213897.37
CLT0270,2023-08,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,195204.98,102958.47,0.527,10839749,0.0665,6.7,3,61,Annual,6,False,Nurture,2498233.33
CLT0270,2023-09,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,191398.15,97324.1,0.508,10798440,-0.0195,6.7,2,56,Annual,8,False,Nurture,2296777.8
CLT0270,2023-10,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,195422.54,74876.97,0.383,11413237,0.021,6.7,1,8,Annual,8,False,Nurture,2394316.96
CLT0270,2023-11,Mid-Market,APAC,Gaming & Entertainment,35,4,SMS|Email|Voice|Verification,194938.0,90408.52,0.464,11360074,-0.0025,6.7,6,11,Annual,11,False,Retain,2339256.0
CLT0271,2023-01,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,82882.6,36075.43,0.435,1473797,0.0,5.6,3,168,Monthly,11,True,Retain,994591.2
CLT0271,2023-03,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,36133.68,16979.28,0.47,633051,-0.564,5.6,2,60,Monthly,3,True,Retain,433604.16
CLT0271,2023-04,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,35152.0,20169.43,0.574,609322,-0.0272,5.6,1,76,Monthly,4,True,Retain,421824.0
CLT0271,2023-05,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,62598.48,26177.38,0.418,1075152,0.7808,5.6,3,132,Monthly,2,True,Retain,1337704.48
CLT0271,2023-06,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,30027.96,14483.88,0.482,510036,-0.5203,5.6,1,85,Monthly,10,True,Retain,360335.52
CLT0271,2023-07,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,28311.0,15658.24,0.553,478497,-0.0572,5.6,5,58,Monthly,3,True,Retain,339732.0
CLT0271,2023-08,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,27734.44,15392.02,0.555,457233,-0.0204,5.6,1,78,Monthly,8,True,Retain,332813.28
CLT0271,2023-09,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,27683.64,10964.8,0.396,450960,-0.0018,5.6,9,148,Monthly,5,True,Retain,332203.68
CLT0271,2023-10,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,25736.2,12229.31,0.475,419150,-0.0703,5.6,8,123,Monthly,10,True,Retain,308834.4
CLT0271,2023-11,SMB,North America,Gaming & Entertainment,14,2,Verification|SMS,24537.56,10284.43,0.419,386632,-0.0466,5.6,5,180,Monthly,9,True,Retain,294450.72
CLT0272,2023-01,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,111787.92,49741.95,0.445,2090221,0.0,5.9,2,39,Multi-year,11,False,Retain,1341455.04
CLT0272,2023-03,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,57804.56,31870.8,0.551,1099134,-0.4829,5.9,0,14,Multi-year,12,False,Retain,693654.72
CLT0272,2023-04,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,61148.0,30717.2,0.502,1173877,0.0578,5.9,5,27,Multi-year,4,False,Retain,776188.25
CLT0272,2023-05,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,124590.48,57839.03,0.464,2424263,1.0375,5.9,1,64,Multi-year,7,False,Retain,3046237.24
CLT0272,2023-06,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,62700.8,24697.02,0.394,1226053,-0.4967,5.9,3,65,Multi-year,8,False,Retain,752409.6
CLT0272,2023-07,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,65908.04,24561.75,0.373,1296270,0.0512,5.9,3,2,Multi-year,6,False,Retain,831390.38
CLT0272,2023-08,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,71519.28,30159.98,0.422,1427803,0.0851,5.9,1,89,Multi-year,9,False,Retain,931266.85
CLT0272,2023-09,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,72223.44,36487.18,0.505,1443030,0.0098,5.9,0,2,Multi-year,8,False,Retain,875174.76
CLT0272,2023-10,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,73164.32,33060.1,0.452,1466373,0.013,5.9,1,75,Multi-year,2,False,Retain,889385.47
CLT0272,2023-11,SMB,UK & Ireland,Gaming & Entertainment,14,2,SMS|Verification,75155.76,36851.59,0.49,1504195,0.0272,5.9,0,6,Multi-year,11,False,Retain,926399.96
CLT0273,2023-01,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,132352.8,60581.14,0.458,2077907,0.0,6.8,3,133,Monthly,11,True,Retain,1588233.6
CLT0273,2023-03,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,61053.68,27986.45,0.458,975599,-0.5387,6.8,4,123,Monthly,2,True,Retain,732644.16
CLT0273,2023-04,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,59403.32,34677.84,0.584,939599,-0.027,6.8,5,37,Monthly,7,True,Retain,712839.84
CLT0273,2023-05,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,110912.08,58968.81,0.532,1726796,0.8671,6.8,6,98,Monthly,1,True,Retain,2485007.33
CLT0273,2023-06,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,52565.48,24018.25,0.457,796201,-0.5261,6.8,3,156,Monthly,1,True,Retain,630785.76
CLT0273,2023-07,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,50838.24,25137.15,0.494,752686,-0.0329,6.8,1,146,Monthly,9,True,Retain,610058.88
CLT0273,2023-08,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,50789.88,22683.71,0.447,733246,-0.001,6.8,5,82,Monthly,9,True,Retain,609478.56
CLT0273,2023-09,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,48265.64,23995.0,0.497,686330,-0.0497,6.8,1,107,Monthly,8,True,Retain,579187.68
CLT0273,2023-10,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,45950.8,22139.21,0.482,649982,-0.048,6.8,3,165,Monthly,12,True,Retain,551409.6
CLT0273,2023-11,SMB,UK & Ireland,Fintech,23,3,SMS|Voice|Verification,45270.04,23877.77,0.527,628581,-0.0148,6.8,2,98,Monthly,9,True,Retain,543240.48
CLT0274,2023-01,SMB,APAC,Gaming & Entertainment,4,1,Verification,23440.24,12831.97,0.547,293003,0.0,7.0,2,26,Annual,1,False,Nurture,281282.88
CLT0274,2023-03,SMB,APAC,Gaming & Entertainment,4,1,Verification,12494.24,6976.8,0.558,156178,-0.467,7.0,1,30,Annual,5,False,Retain,149930.88
CLT0274,2023-04,SMB,APAC,Gaming & Entertainment,4,1,Verification,12547.12,6855.19,0.546,156839,0.0042,7.0,1,67,Annual,6,False,Nurture,151197.81
CLT0274,2023-05,SMB,APAC,Gaming & Entertainment,4,1,Verification,26334.32,13317.32,0.506,329179,1.0988,7.0,4,60,Annual,4,False,Upsell,663245.65
CLT0274,2023-06,SMB,APAC,Gaming & Entertainment,4,1,Verification,13099.12,5465.66,0.417,163739,-0.5026,7.0,2,56,Annual,6,False,Retain,157189.44
CLT0274,2023-07,SMB,APAC,Gaming & Entertainment,4,1,Verification,13416.64,6161.75,0.459,167708,0.0242,7.0,1,85,Annual,5,False,Nurture,164895.87
CLT0274,2023-08,SMB,APAC,Gaming & Entertainment,4,1,Verification,12491.68,5774.43,0.462,156146,-0.0689,7.0,1,89,Annual,11,False,Retain,149900.16
CLT0274,2023-09,SMB,APAC,Gaming & Entertainment,4,1,Verification,12951.52,7610.91,0.588,161894,0.0368,7.0,1,1,Annual,5,False,Upsell,161137.63
CLT0274,2023-10,SMB,APAC,Gaming & Entertainment,4,1,Verification,13520.4,6436.28,0.476,169005,0.0439,7.0,3,34,Annual,10,False,Upsell,169367.35
CLT0274,2023-11,SMB,APAC,Gaming & Entertainment,4,1,Verification,14161.44,5371.68,0.379,177018,0.0474,7.0,3,17,Annual,8,False,Upsell,177992.31
CLT0275,2023-01,Enterprise,LATAM,Fintech,44,2,Verification|SMS,768652.6,387937.33,0.505,15192617,0.0,7.5,0,24,Annual,9,False,Nurture,9223831.2
CLT0275,2023-03,Enterprise,LATAM,Fintech,44,2,Verification|SMS,407671.6,151487.29,0.372,7873735,-0.4696,7.5,2,8,Annual,10,False,Retain,4892059.2
CLT0275,2023-04,Enterprise,LATAM,Fintech,44,2,Verification|SMS,434672.92,190212.58,0.438,8284201,0.0662,7.5,2,2,Annual,4,False,Upsell,5561379.21
CLT0275,2023-05,Enterprise,LATAM,Fintech,44,2,Verification|SMS,891350.16,367481.09,0.412,16654803,1.0506,7.5,1,16,Annual,8,False,Upsell,21933631.66
CLT0275,2023-06,Enterprise,LATAM,Fintech,44,2,Verification|SMS,457984.2,211051.2,0.461,8253057,-0.4862,7.5,1,71,Annual,9,False,Retain,5495810.4
CLT0275,2023-07,Enterprise,LATAM,Fintech,44,2,Verification|SMS,469876.0,251808.4,0.536,8558183,0.026,7.5,0,32,Annual,11,False,Nurture,5785113.31
CLT0275,2023-08,Enterprise,LATAM,Fintech,44,2,Verification|SMS,480630.32,254194.07,0.529,8684635,0.0229,7.5,0,50,Annual,5,False,Nurture,5899641.05
CLT0275,2023-09,Enterprise,LATAM,Fintech,44,2,Verification|SMS,514346.16,274252.64,0.533,9157759,0.0701,7.5,2,32,Annual,12,False,Upsell,6604821.91
CLT0275,2023-10,Enterprise,LATAM,Fintech,44,2,Verification|SMS,545766.16,235880.84,0.432,9585788,0.0611,7.5,3,11,Annual,7,False,Upsell,6949349.67
CLT0275,2023-11,Enterprise,LATAM,Fintech,44,2,Verification|SMS,562695.32,231043.23,0.411,9715382,0.031,7.5,1,64,Annual,12,False,Upsell,6961666.5
CLT0276,2023-01,SMB,North America,Fintech,1,1,SMS,2652.76,1375.59,0.519,66319,0.0,6.2,2,67,Annual,6,False,Nurture,31833.12
CLT0276,2023-03,SMB,North America,Fintech,1,1,SMS,1313.24,787.71,0.6,32831,-0.505,6.2,2,80,Annual,9,False,Retain,15758.88
CLT0276,2023-04,SMB,North America,Fintech,1,1,SMS,1366.8,519.83,0.38,34170,0.0408,6.2,2,35,Annual,5,False,Nurture,17070.79
CLT0276,2023-05,SMB,North America,Fintech,1,1,SMS,2848.44,1334.69,0.469,71211,1.084,6.2,1,35,Annual,1,False,Nurture,71233.79
CLT0276,2023-06,SMB,North America,Fintech,1,1,SMS,1589.52,565.53,0.356,39738,-0.442,6.2,3,71,Annual,9,False,Retain,19074.24
CLT0276,2023-07,SMB,North America,Fintech,1,1,SMS,1682.44,990.51,0.589,42061,0.0585,6.2,0,85,Annual,10,False,Nurture,21370.35
CLT0276,2023-08,SMB,North America,Fintech,1,1,SMS,1718.32,966.72,0.563,42958,0.0213,6.2,3,41,Annual,12,False,Nurture,21059.04
CLT0276,2023-09,SMB,North America,Fintech,1,1,SMS,1867.28,833.03,0.446,46682,0.0867,6.2,2,76,Annual,4,False,Nurture,24350.08
CLT0276,2023-10,SMB,North America,Fintech,1,1,SMS,1899.76,1022.53,0.538,47494,0.0174,6.2,1,4,Annual,4,False,Nurture,23193.79
CLT0276,2023-11,SMB,North America,Fintech,1,1,SMS,1947.0,987.02,0.507,48675,0.0249,6.2,1,24,Annual,11,False,Nurture,23945.76
CLT0277,2023-01,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,92394.68,43631.23,0.472,3978863,0.0,6.1,2,5,Monthly,8,False,Nurture,1108736.16
CLT0277,2023-03,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,48242.73,23307.37,0.483,2044509,-0.4779,6.1,1,81,Monthly,6,False,Retain,578912.76
CLT0277,2023-04,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,49278.11,26247.06,0.533,2194267,0.0215,6.1,2,56,Monthly,1,False,Nurture,604051.07
CLT0277,2023-05,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,101086.14,50767.5,0.502,4528432,1.0513,6.1,3,44,Monthly,3,False,Nurture,2488295.99
CLT0277,2023-06,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,53697.13,24470.12,0.456,2391676,-0.4688,6.1,1,55,Monthly,10,False,Retain,644365.56
CLT0277,2023-07,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,54242.12,28182.11,0.52,2432969,0.0101,6.1,2,80,Monthly,1,False,Nurture,657479.58
CLT0277,2023-08,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,52541.69,23530.91,0.448,2390958,-0.0313,6.1,3,16,Monthly,12,False,Nurture,630500.28
CLT0277,2023-09,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,52577.7,25483.63,0.485,2384040,0.0007,6.1,3,47,Monthly,3,False,Nurture,631374.05
CLT0277,2023-10,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,53071.72,26571.28,0.501,2536889,0.0094,6.1,4,27,Monthly,11,False,Nurture,642847.13
CLT0277,2023-11,SMB,North America,Retail & E-commerce,13,3,WhatsApp Business|Email|SMS,57603.63,28197.07,0.49,2688108,0.0854,6.1,1,5,Monthly,3,False,Nurture,750275.76
CLT0278,2023-01,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,49878.81,24327.54,0.488,3464439,0.0,7.9,3,132,Multi-year,7,True,Retain,598545.72
CLT0278,2023-03,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,23100.68,11868.4,0.514,1556545,-0.5369,7.9,4,80,Multi-year,4,True,Retain,277208.16
CLT0278,2023-04,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,20034.21,8137.77,0.406,1395988,-0.1327,7.9,1,35,Multi-year,10,True,Retain,240410.52
CLT0278,2023-05,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,34864.03,16978.49,0.487,2559628,0.7402,7.9,1,72,Multi-year,4,True,Retain,728044.62
CLT0278,2023-06,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,15098.53,8480.6,0.562,1124987,-0.5669,7.9,6,121,Multi-year,7,True,Retain,181182.36
CLT0278,2023-07,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,14296.6,6780.18,0.474,1056680,-0.0531,7.9,3,120,Multi-year,5,True,Retain,171559.2
CLT0278,2023-08,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,13311.06,5074.68,0.381,1013061,-0.0689,7.9,4,30,Multi-year,4,True,Retain,159732.72
CLT0278,2023-09,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,12480.57,4671.85,0.374,948504,-0.0624,7.9,2,37,Multi-year,8,True,Retain,149766.84
CLT0278,2023-10,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,11092.8,4601.51,0.415,830719,-0.1112,7.9,2,60,Multi-year,6,True,Retain,133113.6
CLT0278,2023-11,SMB,UK & Ireland,Retail & E-commerce,24,2,Email|SMS,10323.33,4071.93,0.394,772599,-0.0694,7.9,4,100,Multi-year,1,True,Retain,123879.96
CLT0279,2023-01,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,549326.07,261969.05,0.477,6569220,0.0,8.3,1,24,Annual,11,False,Nurture,6591912.84
CLT0279,2023-03,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,281972.42,146740.69,0.52,3189095,-0.4867,8.3,2,60,Annual,4,False,Retain,3383669.04
CLT0279,2023-04,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,290630.99,120233.29,0.414,3241250,0.0307,8.3,6,21,Annual,1,False,Upsell,3594640.34
CLT0279,2023-05,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,633580.85,340620.46,0.538,6986954,1.18,8.3,2,16,Annual,3,False,Upsell,16574475.04
CLT0279,2023-06,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,328064.0,162644.66,0.496,3454163,-0.4822,8.3,2,81,Annual,10,False,Retain,3936768.0
CLT0279,2023-07,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,335657.76,169047.77,0.504,3459591,0.0231,8.3,2,46,Annual,4,False,Nurture,4120937.45
CLT0279,2023-08,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,335128.26,160451.07,0.479,3265737,-0.0016,8.3,2,12,Annual,9,False,Nurture,4021539.12
CLT0279,2023-09,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,348473.81,194740.31,0.559,3339518,0.0398,8.3,2,42,Annual,1,False,Upsell,4348116.81
CLT0279,2023-10,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,366125.49,200059.64,0.546,3448035,0.0507,8.3,4,3,Annual,5,False,Upsell,4616256.63
CLT0279,2023-11,Mid-Market,Southern Europe,Logistics,22,2,WhatsApp Business|SMS,373507.45,145007.86,0.388,3686848,0.0202,8.3,2,17,Annual,4,False,Nurture,4572627.61
CLT0280,2023-01,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,43732.7,17770.45,0.406,79514,0.0,5.4,1,11,Annual,11,False,Retain,524792.4
CLT0280,2023-03,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,23301.3,8663.36,0.372,42366,-0.4672,5.4,1,69,Annual,3,False,Retain,279615.6
CLT0280,2023-04,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,23224.3,11726.85,0.505,42226,-0.0033,5.4,3,90,Annual,1,False,Retain,278691.6
CLT0280,2023-05,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,45044.45,24476.84,0.543,81899,0.9395,5.4,1,89,Annual,7,False,Retain,1048364.53
CLT0280,2023-06,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,21761.85,8375.53,0.385,39567,-0.5169,5.4,3,67,Annual,3,False,Retain,261142.2
CLT0280,2023-07,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,23196.25,12185.1,0.525,42175,0.0659,5.4,3,8,Annual,5,False,Retain,296698.59
CLT0280,2023-08,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,23372.8,8806.77,0.377,42496,0.0076,5.4,1,68,Annual,2,False,Retain,282605.2
CLT0280,2023-09,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,24819.85,9407.94,0.379,45127,0.0619,5.4,0,89,Annual,1,False,Retain,316274.38
CLT0280,2023-10,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,24692.8,11227.03,0.455,44896,-0.0051,5.4,2,73,Annual,4,False,Retain,296313.6
CLT0280,2023-11,SMB,UK & Ireland,Logistics,14,1,WhatsApp Business,25306.6,9296.65,0.367,46012,0.0249,5.4,3,8,Annual,6,False,Retain,311240.81
CLT0281,2023-01,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,236326.86,115115.31,0.487,1683255,0.0,8.2,0,39,Multi-year,9,False,Nurture,2835922.32
CLT0281,2023-03,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,124019.55,44449.78,0.358,883506,-0.4752,8.2,2,37,Multi-year,12,False,Retain,1488234.6
CLT0281,2023-04,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,130922.98,63363.44,0.484,921439,0.0557,8.2,2,58,Multi-year,4,False,Upsell,1658584.68
CLT0281,2023-05,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,263599.61,131258.31,0.498,1857050,1.0134,8.2,4,67,Multi-year,6,False,Upsell,6368777.46
CLT0281,2023-06,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,141177.8,51780.8,0.367,943082,-0.4644,8.2,0,57,Multi-year,8,False,Retain,1694133.6
CLT0281,2023-07,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,150398.36,73467.26,0.488,981887,0.0653,8.2,2,77,Multi-year,8,False,Upsell,1922632.47
CLT0281,2023-08,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,153156.64,62950.08,0.411,918397,0.0183,8.2,2,27,Multi-year,10,False,Nurture,1871512.88
CLT0281,2023-09,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,166018.74,66586.59,0.401,915003,0.084,8.2,2,68,Multi-year,12,False,Upsell,2159571.77
CLT0281,2023-10,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,171817.91,79832.62,0.465,948917,0.0349,8.2,2,20,Multi-year,5,False,Upsell,2133772.26
CLT0281,2023-11,Enterprise,APAC,Healthcare,41,2,WhatsApp Business|SMS,185654.66,66377.57,0.358,967046,0.0805,8.2,1,43,Multi-year,11,False,Upsell,2407198.32
CLT0282,2023-01,SMB,APAC,Logistics,10,2,SMS|Voice,35825.32,16720.61,0.467,484881,0.0,6.5,0,88,Monthly,6,False,Nurture,429903.84
CLT0282,2023-03,SMB,APAC,Logistics,10,2,SMS|Voice,18654.88,9405.59,0.504,252564,-0.4793,6.5,1,31,Monthly,9,False,Retain,223858.56
CLT0282,2023-04,SMB,APAC,Logistics,10,2,SMS|Voice,19061.64,10139.15,0.532,260457,0.0218,6.5,2,14,Monthly,6,False,Nurture,233726.21
CLT0282,2023-05,SMB,APAC,Logistics,10,2,SMS|Voice,40075.76,20261.05,0.506,533544,1.1024,6.5,0,11,Monthly,9,False,Nurture,1011063.33
CLT0282,2023-06,SMB,APAC,Logistics,10,2,SMS|Voice,20028.84,8927.36,0.446,269769,-0.5002,6.5,1,21,Monthly,8,False,Retain,240346.08
CLT0282,2023-07,SMB,APAC,Logistics,10,2,SMS|Voice,20411.44,9697.93,0.475,280986,0.0191,6.5,3,19,Monthly,11,False,Nurture,249615.58
CLT0282,2023-08,SMB,APAC,Logistics,10,2,SMS|Voice,21338.44,10255.87,0.481,292803,0.0454,6.5,2,25,Monthly,9,False,Nurture,267686.46
CLT0282,2023-09,SMB,APAC,Logistics,10,2,SMS|Voice,21900.48,12815.5,0.585,307332,0.0263,6.5,1,18,Monthly,7,False,Nurture,269717.55
CLT0282,2023-10,SMB,APAC,Logistics,10,2,SMS|Voice,21395.72,9513.51,0.445,298365,-0.023,6.5,2,36,Monthly,3,False,Nurture,256748.64
CLT0282,2023-11,SMB,APAC,Logistics,10,2,SMS|Voice,21966.16,9330.36,0.425,299034,0.0267,6.5,0,76,Monthly,6,False,Nurture,270631.88
CLT0283,2023-01,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,34694.76,16179.18,0.466,651355,0.0,6.0,8,55,Monthly,9,True,Retain,416337.12
CLT0283,2023-03,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,15612.16,7986.85,0.512,291062,-0.55,6.0,4,117,Monthly,3,True,Retain,187345.92
CLT0283,2023-04,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,14149.76,6528.72,0.461,262370,-0.0937,6.0,5,122,Monthly,6,True,Retain,169797.12
CLT0283,2023-05,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,25710.48,12485.73,0.486,475150,0.817,6.0,5,149,Monthly,11,True,Retain,560591.31
CLT0283,2023-06,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,11633.72,4839.53,0.416,217491,-0.5475,6.0,8,137,Monthly,9,True,Retain,139604.64
CLT0283,2023-07,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,10841.8,4187.39,0.386,200691,-0.0681,6.0,8,164,Monthly,11,True,Retain,130101.6
CLT0283,2023-08,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,10099.16,4785.19,0.474,188683,-0.0685,6.0,5,50,Monthly,6,True,Retain,121189.92
CLT0283,2023-09,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,9467.0,4308.76,0.455,178215,-0.0626,6.0,5,116,Monthly,10,True,Retain,113604.0
CLT0283,2023-10,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,8552.32,4299.26,0.503,160194,-0.0966,6.0,4,40,Monthly,4,True,Retain,102627.84
CLT0283,2023-11,SMB,UK & Ireland,Logistics,9,2,SMS|Voice,7360.12,3709.23,0.504,135877,-0.1394,6.0,3,43,Monthly,9,True,Retain,88321.44
CLT0284,2023-01,Mid-Market,Southern Europe,Logistics,35,2,Verification|WhatsApp Business,342311.38,191570.54,0.56,2786184,0.0,6.9,1,16,Monthly,10,False,Nurture,4107736.56
CLT0284,2023-03,Mid-Market,Southern Europe,Logistics,35,2,Verification|WhatsApp Business,179506.92,80248.5,0.447,1532139,-0.4756,6.9,6,55,Monthly,12,False,Retain,2154083.04
CLT0284,2023-04,Mid-Market,Southern Europe,Logistics,35,2,Verification|WhatsApp Business,188581.21,79482.99,0.421,1607668,0.0506,6.9,4,80,Monthly,6,False,Nurture,2377481.03
CLT0284,2023-05,Mid-Market,Southern Europe,Logistics,35,2,Verification|WhatsApp Business,384060.02,196729.19,0.512,3324727,1.0366,6.9,0,39,Monthly,5,False,Nurture,9386119.64
CLT0284,2023-06,Mid-Market,Southern Europe,Logistics,35,2,Verification|WhatsApp Business,218560.75,126501.52,0.579,1929831,-0.4309,6.9,1,65,Monthly,8,False,Retain,2622729.0
CLT0284,2023-07,Mid-Market,Southern Europe,Logistics,35,2,Verification|WhatsApp Business,220309.98,94178.94,0.427,1978363,0.008,6.9,0,50,Monthly,2,False,Nurture,2664869.52
CLT0284,2023-08,Mid-Market,Southern Europe,Logistics,35,2,Verification|WhatsApp Business,221937.65,107340.28,0.484,2028313,0.0074,6.9,0,87,Monthly,6,False,Nurture,2682959.86
