client_id,product_line,product_hierarchy,destination_country,month,volume,revenue_sek,gross_profit_sek
CLT0259,Verification,Data Verification,Japan,2023-09,2640378,211230.24,75880.83
CLT0259,Verification,Data Verification,Japan,2023-10,2718508,217480.64,78740.18
CLT0259,Verification,Data Verification,Japan,2023-11,2777731,222218.48,110863.54
CLT0260,Email,Transactional Email,Germany,2023-01,4482676,22413.38,11080.28
CLT0260,Email,Transactional Email,Germany,2023-01,4683558,23417.79,11306.65
CLT0260,Email,Transactional Email,Germany,2023-03,4618667,23093.33,9433.35
CLT0260,Email,Transactional Email,Germany,2023-04,4528799,22643.99,13196.49
CLT0260,Email,Transactional Email,Germany,2023-05,4432111,22160.56,11683.44
CLT0260,Email,Transactional Email,Germany,2023-05,4899275,24496.38,9576.41
CLT0260,Email,Transactional Email,Germany,2023-06,5118723,25593.62,13463.98
CLT0260,Email,Transactional Email,Germany,2023-07,5301758,26508.79,12858.77
CLT0260,Email,Transactional Email,Germany,2023-08,5202497,26012.49,11768.04
CLT0260,Email,Transactional Email,Germany,2023-09,5454880,27274.4,13105.81
CLT0260,Email,Transactional Email,Germany,2023-10,5558061,27790.31,16011.4
CLT0260,Email,Transactional Email,Germany,2023-11,5736725,28683.62,11259.76
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-01,120735,66404.25,35461.9
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-01,123596,67977.8,32537.57
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-03,123637,68000.35,32584.12
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-04,121988,67093.4,33869.64
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-05,127679,70223.45,41066.03
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-05,122033,67118.15,37575.64
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-06,126899,69794.45,35160.21
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-07,132567,72911.85,33864.29
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-08,130194,71606.7,31698.71
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-09,128173,70495.15,27681.62
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-10,129245,71084.75,41066.35
CLT0260,WhatsApp Business,WhatsApp Business Platform,Austria,2023-11,132937,73115.35,32370.64
CLT0261,Email,Transactional Email,Italy,2023-01,2545059,12725.3,6712.53
CLT0261,Email,Transactional Email,Italy,2023-01,2622286,13111.43,5731.43
CLT0261,Email,Transactional Email,Italy,2023-03,2841301,14206.51,6818.77
CLT0261,Email,Transactional Email,Italy,2023-04,2820539,14102.69,8269.28
CLT0261,Email,Transactional Email,Italy,2023-05,2663701,13318.51,7131.72
CLT0261,Email,Transactional Email,Italy,2023-05,2786333,13931.67,7810.75
CLT0261,Email,Transactional Email,Italy,2023-06,3010170,15050.85,5460.98
CLT0261,Email,Transactional Email,Italy,2023-07,3096598,15482.99,5974.34
CLT0261,Email,Transactional Email,Italy,2023-08,3002125,15010.62,6909.04
CLT0261,Email,Transactional Email,Italy,2023-09,3026279,15131.4,7504.44
CLT0261,Email,Transactional Email,Italy,2023-10,2930226,14651.13,7805.86
CLT0261,Email,Transactional Email,Italy,2023-11,3043671,15218.35,7644.19
CLT0261,Verification,Data Verification,France,2023-01,426774,34141.92,19107.45
CLT0261,Verification,Data Verification,France,2023-01,442648,35411.84,19653.59
CLT0261,Verification,Data Verification,France,2023-03,446643,35731.44,15179.07
CLT0261,Verification,Data Verification,France,2023-04,470884,37670.72,18274.52
CLT0261,Verification,Data Verification,France,2023-05,487151,38972.08,19868.92
CLT0261,Verification,Data Verification,France,2023-05,514563,41165.04,23745.06
CLT0261,Verification,Data Verification,France,2023-06,540340,43227.2,20012.61
CLT0261,Verification,Data Verification,France,2023-07,545600,43648.0,16171.03
CLT0261,Verification,Data Verification,France,2023-08,586125,46890.0,16580.17
CLT0261,Verification,Data Verification,France,2023-09,613819,49105.52,21215.62
CLT0261,Verification,Data Verification,France,2023-10,619748,49579.84,24549.45
CLT0261,Verification,Data Verification,France,2023-11,705792,56463.36,23986.32
CLT0262,SMS,SMS API,Denmark,2023-01,967911,38716.44,21399.4
CLT0262,SMS,SMS API,Denmark,2023-01,1015000,40600.0,22227.56
CLT0262,SMS,SMS API,Denmark,2023-03,1128059,45122.36,24758.7
CLT0262,SMS,SMS API,Denmark,2023-04,1272962,50918.48,20445.18
CLT0262,SMS,SMS API,Denmark,2023-05,1335294,53411.76,25321.71
CLT0262,SMS,SMS API,Denmark,2023-05,1426997,57079.88,32447.75
CLT0262,SMS,SMS API,Denmark,2023-06,1448774,57950.96,27860.97
CLT0262,SMS,SMS API,Denmark,2023-07,1519609,60784.36,27219.52
CLT0262,SMS,SMS API,Denmark,2023-08,1590754,63630.16,30596.09
CLT0262,SMS,SMS API,Denmark,2023-09,1689657,67586.28,25057.62
CLT0262,SMS,SMS API,Denmark,2023-10,1804707,72188.28,38370.23
CLT0262,SMS,SMS API,Denmark,2023-11,1943983,77759.32,39622.17
CLT0262,Verification,Flash Call Verification,Denmark,2023-01,373313,29865.04,13004.13
CLT0262,Verification,Flash Call Verification,Denmark,2023-01,365302,29224.16,13402.33
CLT0262,Verification,Flash Call Verification,Denmark,2023-03,361441,28915.28,13997.71
CLT0262,Verification,Flash Call Verification,Denmark,2023-04,363289,29063.12,15805.69
CLT0262,Verification,Flash Call Verification,Denmark,2023-05,368986,29518.88,14597.99
CLT0262,Verification,Flash Call Verification,Denmark,2023-05,394446,31555.68,15854.79
CLT0262,Verification,Flash Call Verification,Denmark,2023-06,386736,30938.88,18453.8
CLT0262,Verification,Flash Call Verification,Denmark,2023-07,391637,31330.96,17500.63
CLT0262,Verification,Flash Call Verification,Denmark,2023-08,417129,33370.32,12345.24
CLT0262,Verification,Flash Call Verification,Denmark,2023-09,423376,33870.08,19858.54
CLT0262,Verification,Flash Call Verification,Denmark,2023-10,442592,35407.36,15371.75
CLT0262,Verification,Flash Call Verification,Denmark,2023-11,452058,36164.64,12760.3
CLT0262,Voice,SIP Trunking,Norway,2023-01,661939,79432.68,43587.23
CLT0262,Voice,SIP Trunking,Norway,2023-01,650320,78038.4,40125.22
CLT0262,Voice,SIP Trunking,Norway,2023-03,662200,79464.0,45025.62
CLT0262,Voice,SIP Trunking,Norway,2023-04,615703,73884.36,41443.77
CLT0262,Voice,SIP Trunking,Norway,2023-05,601575,72189.0,35604.67
CLT0262,Voice,SIP Trunking,Norway,2023-05,603650,72438.0,40672.55
CLT0262,Voice,SIP Trunking,Norway,2023-06,611457,73374.84,40968.74
CLT0262,Voice,SIP Trunking,Norway,2023-07,642827,77139.24,35586.16
CLT0262,Voice,SIP Trunking,Norway,2023-08,627364,75283.68,37210.69
CLT0262,Voice,SIP Trunking,Norway,2023-09,659212,79105.44,35012.2
CLT0262,Voice,SIP Trunking,Norway,2023-10,636288,76354.56,29545.53
CLT0262,Voice,SIP Trunking,Norway,2023-11,664750,79770.0,45098.83
CLT0263,SMS,P2P SMS,Finland,2023-01,1255853,50234.12,20190.67
CLT0263,SMS,P2P SMS,Finland,2023-01,1234589,49383.56,27446.3
CLT0263,SMS,P2P SMS,Finland,2023-03,1273958,50958.32,22595.8
CLT0263,SMS,P2P SMS,Finland,2023-04,1296325,51853.0,26289.52
CLT0263,SMS,P2P SMS,Finland,2023-05,1354180,54167.2,27855.39
CLT0263,SMS,P2P SMS,Finland,2023-05,1368637,54745.48,29350.61
CLT0263,SMS,P2P SMS,Finland,2023-06,1378651,55146.04,26724.61
CLT0263,SMS,P2P SMS,Finland,2023-07,1481182,59247.28,21042.67
CLT0263,SMS,P2P SMS,Finland,2023-08,1504374,60174.96,31921.5
CLT0263,SMS,P2P SMS,Finland,2023-09,1583600,63344.0,37391.72
CLT0263,SMS,P2P SMS,Finland,2023-10,1600375,64015.0,22595.51
CLT0263,SMS,P2P SMS,Finland,2023-11,1738445,69537.8,38873.97
CLT0263,Verification,2FA SMS,Finland,2023-01,207346,16587.68,8597.95
CLT0263,Verification,2FA SMS,Finland,2023-01,203011,16240.88,5765.41
CLT0263,Verification,2FA SMS,Finland,2023-03,216133,17290.64,9269.57
CLT0263,Verification,2FA SMS,Finland,2023-04,213077,17046.16,6485.47
CLT0263,Verification,2FA SMS,Finland,2023-05,227503,18200.24,7467.25
CLT0263,Verification,2FA SMS,Finland,2023-05,236451,18916.08,9384.71
CLT0263,Verification,2FA SMS,Finland,2023-06,235853,18868.24,6653.11
CLT0263,Verification,2FA SMS,Finland,2023-07,219609,17568.72,10359.07
CLT0263,Verification,2FA SMS,Finland,2023-08,220243,17619.44,8513.0
CLT0263,Verification,2FA SMS,Finland,2023-09,221944,17755.52,10000.05
CLT0263,Verification,2FA SMS,Finland,2023-10,233118,18649.44,11118.6
CLT0263,Verification,2FA SMS,Finland,2023-11,248783,19902.64,8495.31
CLT0264,Voice,SIP Trunking,Switzerland,2023-01,1070880,128505.6,56207.12
CLT0264,Voice,SIP Trunking,Switzerland,2023-01,1159417,139130.04,57159.81
CLT0264,Voice,SIP Trunking,Switzerland,2023-03,1253614,150433.68,68695.24
CLT0264,Voice,SIP Trunking,Switzerland,2023-04,1370909,164509.08,81183.91
CLT0264,Voice,SIP Trunking,Switzerland,2023-05,1467664,176119.68,92026.25
CLT0264,Voice,SIP Trunking,Switzerland,2023-05,1427934,171352.08,74027.96
CLT0264,Voice,SIP Trunking,Switzerland,2023-06,1491352,178962.24,86573.5
CLT0264,Voice,SIP Trunking,Switzerland,2023-07,1497916,179749.92,67454.05
CLT0264,Voice,SIP Trunking,Switzerland,2023-08,1561615,187393.8,89119.27
CLT0264,Voice,SIP Trunking,Switzerland,2023-09,1701894,204227.28,77760.4
CLT0264,Voice,SIP Trunking,Switzerland,2023-10,1808833,217059.96,91350.07
CLT0264,Voice,SIP Trunking,Switzerland,2023-11,1983481,238017.72,86935.77
CLT0264,Verification,2FA SMS,Switzerland,2023-01,498634,39890.72,21088.56
CLT0264,Verification,2FA SMS,Switzerland,2023-01,478200,38256.0,15365.37
CLT0264,Verification,2FA SMS,Switzerland,2023-03,435219,34817.52,12792.64
CLT0264,Verification,2FA SMS,Switzerland,2023-04,442576,35406.08,15430.42
CLT0264,Verification,2FA SMS,Switzerland,2023-05,443636,35490.88,18607.51
CLT0264,Verification,2FA SMS,Switzerland,2023-05,431159,34492.72,18859.05
CLT0264,Verification,2FA SMS,Switzerland,2023-06,406552,32524.16,15417.99
CLT0264,Verification,2FA SMS,Switzerland,2023-07,399056,31924.48,14199.33
CLT0264,Verification,2FA SMS,Switzerland,2023-08,400322,32025.76,14428.06
CLT0264,Verification,2FA SMS,Switzerland,2023-09,415369,33229.52,19231.69
CLT0264,Verification,2FA SMS,Switzerland,2023-10,423052,33844.16,12512.74
CLT0264,Verification,2FA SMS,Switzerland,2023-11,454897,36391.76,19016.58
CLT0265,Verification,Flash Call Verification,Denmark,2023-01,1661611,132928.88,59849.34
CLT0265,Verification,Flash Call Verification,Denmark,2023-01,1787371,142989.68,58816.88
CLT0265,Verification,Flash Call Verification,Denmark,2023-03,1863040,149043.2,65326.75
CLT0265,Verification,Flash Call Verification,Denmark,2023-04,1990156,159212.48,87506.33
CLT0265,Verification,Flash Call Verification,Denmark,2023-05,2035895,162871.6,59462.53
CLT0265,Verification,Flash Call Verification,Denmark,2023-05,2205507,176440.56,62068.01
CLT0265,Verification,Flash Call Verification,Denmark,2023-06,2320750,185660.0,80477.27
CLT0265,Verification,Flash Call Verification,Denmark,2023-07,2351536,188122.88,80975.48
CLT0265,Verification,Flash Call Verification,Denmark,2023-08,2445509,195640.72,111212.71
CLT0265,Verification,Flash Call Verification,Denmark,2023-09,2520981,201678.48,108466.51
CLT0265,Verification,Flash Call Verification,Denmark,2023-10,2672267,213781.36,126718.56
CLT0265,Verification,Flash Call Verification,Denmark,2023-11,2654236,212338.88,79114.68
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-01,541273,297700.15,137713.32
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-01,580626,319344.3,131434.95
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-03,614427,337934.85,173247.5
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-04,682487,375367.85,212155.49
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-05,742446,408345.3,226673.64
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-05,784464,431455.2,176832.86
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-06,835894,459741.7,216922.62
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-07,893337,491335.35,194806.78
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-08,958573,527215.15,230223.96
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-09,943108,518709.4,295303.95
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-10,985390,541964.5,203407.68
CLT0265,WhatsApp Business,WhatsApp Business Platform,Finland,2023-11,982942,540618.1,228435.11
CLT0265,SMS,A2P SMS,Norway,2023-01,2905219,116208.76,58494.97
CLT0265,SMS,A2P SMS,Norway,2023-01,3063618,122544.72,63111.29
CLT0265,SMS,A2P SMS,Norway,2023-03,3214417,128576.68,71948.91
CLT0265,SMS,A2P SMS,Norway,2023-04,3512805,140512.2,81181.4
CLT0265,SMS,A2P SMS,Norway,2023-05,3772223,150888.92,70598.54
CLT0265,SMS,A2P SMS,Norway,2023-05,3816776,152671.04,60370.36
CLT0265,SMS,A2P SMS,Norway,2023-06,4023340,160933.6,57460.26
CLT0265,SMS,A2P SMS,Norway,2023-07,4198554,167942.16,65430.6
CLT0265,SMS,A2P SMS,Norway,2023-08,4144707,165788.28,82666.24
CLT0265,SMS,A2P SMS,Norway,2023-09,4266334,170653.36,102254.15
CLT0265,SMS,A2P SMS,Norway,2023-10,4478006,179120.24,91806.15
CLT0265,SMS,A2P SMS,Norway,2023-11,4712466,188498.64,85289.0
CLT0266,Email,Transactional Email,Spain,2023-01,4443706,22218.53,9415.02
CLT0266,Email,Transactional Email,Spain,2023-01,4888318,24441.59,11739.54
CLT0266,Email,Transactional Email,Spain,2023-03,5132263,25661.32,11404.6
CLT0266,Email,Transactional Email,Spain,2023-04,5417052,27085.26,11205.76
CLT0266,Email,Transactional Email,Spain,2023-05,5796319,28981.6,10641.23
CLT0266,Email,Transactional Email,Spain,2023-05,5926532,29632.66,15592.67
CLT0266,Email,Transactional Email,Spain,2023-06,6354677,31773.39,14395.0
CLT0266,Email,Transactional Email,Spain,2023-07,6604446,33022.23,11846.41
CLT0266,Email,Transactional Email,Spain,2023-08,6724148,33620.74,12648.48
CLT0266,Email,Transactional Email,Spain,2023-09,7241408,36207.04,21716.77
CLT0266,Email,Transactional Email,Spain,2023-10,8064429,40322.15,18768.22
CLT0266,Email,Transactional Email,Spain,2023-11,8733623,43668.11,25641.8
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-01,279999,153999.45,66788.1
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-01,288844,158864.2,90242.51
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-03,285525,157038.75,79886.14
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-04,317509,174629.95,74200.84
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-05,360244,198134.2,110372.41
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-05,401357,220746.35,79626.17
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-06,417003,229351.65,101677.61
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-07,419600,230780.0,87952.55
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-08,423706,233038.3,92569.19
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-09,417378,229557.9,112495.8
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-10,437462,240604.1,84284.96
CLT0266,WhatsApp Business,WhatsApp Business Platform,Portugal,2023-11,488488,268668.4,126973.69
CLT0266,SMS,P2P SMS,Portugal,2023-01,736876,29475.04,11367.86
CLT0266,SMS,P2P SMS,Portugal,2023-01,738844,29553.76,13444.73
CLT0266,SMS,P2P SMS,Portugal,2023-03,772537,30901.48,14077.33
CLT0266,SMS,P2P SMS,Portugal,2023-04,752771,30110.84,17566.87
CLT0266,SMS,P2P SMS,Portugal,2023-05,806970,32278.8,15405.95
CLT0266,SMS,P2P SMS,Portugal,2023-05,863670,34546.8,12976.2
CLT0266,SMS,P2P SMS,Portugal,2023-06,851003,34040.12,17307.36
CLT0266,SMS,P2P SMS,Portugal,2023-07,823326,32933.04,17095.81
CLT0266,SMS,P2P SMS,Portugal,2023-08,838531,33541.24,15540.39
CLT0266,SMS,P2P SMS,Portugal,2023-09,818974,32758.96,15796.93
CLT0266,SMS,P2P SMS,Portugal,2023-10,773370,30934.8,15305.08
CLT0266,SMS,P2P SMS,Portugal,2023-11,805719,32228.76,16049.74
CLT0266,Voice,Contact Center Voice,Portugal,2023-01,673813,80857.56,28736.93
CLT0266,Voice,Contact Center Voice,Portugal,2023-01,681238,81748.56,37027.22
CLT0266,Voice,Contact Center Voice,Portugal,2023-03,650094,78011.28,42853.31
CLT0266,Voice,Contact Center Voice,Portugal,2023-04,621241,74548.92,33889.74
CLT0266,Voice,Contact Center Voice,Portugal,2023-05,626886,75226.32,33891.94
CLT0266,Voice,Contact Center Voice,Portugal,2023-05,617359,74083.08,38804.21
CLT0266,Voice,Contact Center Voice,Portugal,2023-06,611898,73427.76,41497.03
CLT0266,Voice,Contact Center Voice,Portugal,2023-07,639848,76781.76,39528.7
CLT0266,Voice,Contact Center Voice,Portugal,2023-08,661683,79401.96,39836.2
CLT0266,Voice,Contact Center Voice,Portugal,2023-09,701334,84160.08,49763.65
CLT0266,Voice,Contact Center Voice,Portugal,2023-10,676909,81229.08,47110.14
CLT0266,Voice,Contact Center Voice,Portugal,2023-11,670865,80503.8,39641.44
CLT0267,Voice,SIP Trunking,United Kingdom,2023-01,159583,19149.96,10357.88
CLT0267,Voice,SIP Trunking,United Kingdom,2023-01,166495,19979.4,8382.46
CLT0267,Voice,SIP Trunking,United Kingdom,2023-03,180928,21711.36,10929.86
CLT0267,Voice,SIP Trunking,United Kingdom,2023-04,188566,22627.92,10489.99
CLT0267,Voice,SIP Trunking,United Kingdom,2023-05,207294,24875.28,10383.08
CLT0267,Voice,SIP Trunking,United Kingdom,2023-05,217036,26044.32,11198.41
CLT0267,Voice,SIP Trunking,United Kingdom,2023-06,231768,27812.16,16415.55
CLT0267,Voice,SIP Trunking,United Kingdom,2023-07,234654,28158.48,10643.1
CLT0267,Voice,SIP Trunking,United Kingdom,2023-08,240747,28889.64,15216.98
CLT0267,Voice,SIP Trunking,United Kingdom,2023-09,255633,30675.96,17110.73
CLT0267,Voice,SIP Trunking,United Kingdom,2023-10,278618,33434.16,18112.28
CLT0267,Voice,SIP Trunking,United Kingdom,2023-11,293820,35258.4,17079.5
CLT0267,Verification,2FA SMS,United Kingdom,2023-01,740726,59258.08,28013.66
CLT0267,Verification,2FA SMS,United Kingdom,2023-01,781168,62493.44,28958.1
CLT0267,Verification,2FA SMS,United Kingdom,2023-03,712289,56983.12,32598.13
CLT0267,Verification,2FA SMS,United Kingdom,2023-04,671414,53713.12,19085.25
CLT0267,Verification,2FA SMS,United Kingdom,2023-05,689387,55150.96,32647.1
CLT0267,Verification,2FA SMS,United Kingdom,2023-05,689434,55154.72,30418.44
CLT0267,Verification,2FA SMS,United Kingdom,2023-06,705791,56463.28,33311.3
CLT0267,Verification,2FA SMS,United Kingdom,2023-07,707259,56580.72,33737.94
CLT0267,Verification,2FA SMS,United Kingdom,2023-08,723061,57844.88,31653.24
CLT0267,Verification,2FA SMS,United Kingdom,2023-09,699148,55931.84,30169.06
CLT0267,Verification,2FA SMS,United Kingdom,2023-10,714756,57180.48,32008.83
CLT0267,Verification,2FA SMS,United Kingdom,2023-11,742832,59426.56,32993.05
CLT0267,SMS,A2P SMS,Ireland,2023-01,2739557,109582.28,61064.72
CLT0267,SMS,A2P SMS,Ireland,2023-01,3071046,122841.84,49231.79
CLT0267,SMS,A2P SMS,Ireland,2023-03,3225283,129011.32,75700.97
CLT0267,SMS,A2P SMS,Ireland,2023-04,3391112,135644.48,67505.09
CLT0267,SMS,A2P SMS,Ireland,2023-05,3321703,132868.12,71749.01
CLT0267,SMS,A2P SMS,Ireland,2023-05,3385488,135419.52,77905.02
CLT0267,SMS,A2P SMS,Ireland,2023-06,3496314,139852.56,66683.7
CLT0267,SMS,A2P SMS,Ireland,2023-07,3784661,151386.44,60764.49
CLT0267,SMS,A2P SMS,Ireland,2023-08,3845287,153811.48,71902.76
CLT0267,SMS,A2P SMS,Ireland,2023-09,4123349,164933.96,84606.98
CLT0267,SMS,A2P SMS,Ireland,2023-10,4289908,171596.32,75465.67
CLT0267,SMS,A2P SMS,Ireland,2023-11,4433072,177322.88,84758.98
CLT0268,SMS,SMS API,Argentina,2023-01,966988,38679.52,17451.26
CLT0268,SMS,SMS API,Argentina,2023-01,958030,38321.2,20702.85
CLT0268,SMS,SMS API,Argentina,2023-03,947703,37908.12,17527.83
CLT0268,SMS,SMS API,Argentina,2023-04,889126,35565.04,19822.18
CLT0268,SMS,SMS API,Argentina,2023-05,885982,35439.28,13239.17
CLT0268,SMS,SMS API,Argentina,2023-05,874627,34985.08,18519.88
CLT0268,SMS,SMS API,Argentina,2023-06,862157,34486.28,17286.62
CLT0268,SMS,SMS API,Argentina,2023-07,882036,35281.44,17840.84
CLT0268,SMS,SMS API,Argentina,2023-08,910903,36436.12,13779.39
CLT0268,SMS,SMS API,Argentina,2023-09,925177,37007.08,21755.67
CLT0268,SMS,SMS API,Argentina,2023-10,967919,38716.76,15418.96
CLT0268,SMS,SMS API,Argentina,2023-11,996380,39855.2,22178.47
CLT0268,Verification,Data Verification,Colombia,2023-01,288389,23071.12,9149.37
CLT0268,Verification,Data Verification,Colombia,2023-01,299733,23978.64,9158.14
CLT0268,Verification,Data Verification,Colombia,2023-03,320823,25665.84,9837.97
CLT0268,Verification,Data Verification,Colombia,2023-04,346746,27739.68,11543.23
CLT0268,Verification,Data Verification,Colombia,2023-05,386194,30895.52,12102.23
CLT0268,Verification,Data Verification,Colombia,2023-05,426937,34154.96,12291.68
CLT0268,Verification,Data Verification,Colombia,2023-06,442389,35391.12,14704.71
CLT0268,Verification,Data Verification,Colombia,2023-07,466177,37294.16,19161.82
CLT0268,Verification,Data Verification,Colombia,2023-08,505659,40452.72,15881.59
CLT0268,Verification,Data Verification,Colombia,2023-09,556514,44521.12,25264.52
CLT0268,Verification,Data Verification,Colombia,2023-10,609611,48768.88,27974.3
CLT0268,Verification,Data Verification,Colombia,2023-11,643321,51465.68,25877.11
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-01,288014,158407.7,73271.89
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-01,286778,157727.9,60486.7
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-03,300133,165073.15,68857.41
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-04,314946,173220.3,72730.81
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-05,312337,171785.35,60970.07
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-05,324033,178218.15,93888.71
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-06,343771,189074.05,89561.92
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-07,340201,187110.55,93160.71
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-08,367371,202054.05,106288.23
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-09,374925,206208.75,77313.06
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-10,407157,223936.35,90419.42
CLT0269,WhatsApp Business,WhatsApp Business Platform,Germany,2023-11,412990,227144.5,94873.86
CLT0269,SMS,A2P SMS,Germany,2023-01,2444435,97777.4,47686.97
CLT0269,SMS,A2P SMS,Germany,2023-01,2416295,96651.8,35647.2
CLT0269,SMS,A2P SMS,Germany,2023-03,2423563,96942.52,48989.52
CLT0269,SMS,A2P SMS,Germany,2023-04,2402416,96096.64,50801.18
CLT0269,SMS,A2P SMS,Germany,2023-05,2398028,95921.12,40995.88
CLT0269,SMS,A2P SMS,Germany,2023-05,2446402,97856.08,57606.69
CLT0269,SMS,A2P SMS,Germany,2023-06,2446320,97852.8,56842.62
CLT0269,SMS,A2P SMS,Germany,2023-07,2456519,98260.76,37933.53
CLT0269,SMS,A2P SMS,Germany,2023-08,2305307,92212.28,38661.1
CLT0269,SMS,A2P SMS,Germany,2023-09,2357134,94285.36,55442.57
CLT0269,SMS,A2P SMS,Germany,2023-10,2364784,94591.36,33772.93
CLT0269,SMS,A2P SMS,Germany,2023-11,2533217,101328.68,53962.33
CLT0269,Voice,SIP Trunking,Switzerland,2023-01,447328,53679.36,28777.62
CLT0269,Voice,SIP Trunking,Switzerland,2023-01,425361,51043.32,30408.59
CLT0269,Voice,SIP Trunking,Switzerland,2023-03,445756,53490.72,30296.48
CLT0269,Voice,SIP Trunking,Switzerland,2023-04,462288,55474.56,27381.36
CLT0269,Voice,SIP Trunking,Switzerland,2023-05,454378,54525.36,21874.02
CLT0269,Voice,SIP Trunking,Switzerland,2023-05,437128,52455.36,20686.51
CLT0269,Voice,SIP Trunking,Switzerland,2023-06,474162,56899.44,21026.17
CLT0269,Voice,SIP Trunking,Switzerland,2023-07,511995,61439.4,29122.41
CLT0269,Voice,SIP Trunking,Switzerland,2023-08,472944,56753.28,24099.53
CLT0269,Voice,SIP Trunking,Switzerland,2023-09,475260,57031.2,22016.23
CLT0269,Voice,SIP Trunking,Switzerland,2023-10,517935,62152.2,26253.29
CLT0269,Voice,SIP Trunking,Switzerland,2023-11,520102,62412.24,25979.32
CLT0269,Verification,Data Verification,Switzerland,2023-01,1138868,91109.44,36762.32
CLT0269,Verification,Data Verification,Switzerland,2023-01,1166072,93285.76,42426.74
CLT0269,Verification,Data Verification,Switzerland,2023-03,1154833,92386.64,34827.04
CLT0269,Verification,Data Verification,Switzerland,2023-04,1116731,89338.48,49771.3
CLT0269,Verification,Data Verification,Switzerland,2023-05,1203054,96244.32,34927.49
CLT0269,Verification,Data Verification,Switzerland,2023-05,1156713,92537.04,36839.43
CLT0269,Verification,Data Verification,Switzerland,2023-06,1208867,96709.36,43097.85
CLT0269,Verification,Data Verification,Switzerland,2023-07,1294287,103542.96,47412.87
CLT0269,Verification,Data Verification,Switzerland,2023-08,1264711,101176.88,52802.75
CLT0269,Verification,Data Verification,Switzerland,2023-09,1262469,100997.52,40780.58
CLT0269,Verification,Data Verification,Switzerland,2023-10,1368169,109453.52,51303.36
CLT0269,Verification,Data Verification,Switzerland,2023-11,1445489,115639.12,44790.19
CLT0270,SMS,SMS API,Singapore,2023-01,1326890,53075.6,27238.37
CLT0270,SMS,SMS API,Singapore,2023-01,1419102,56764.08,20663.41
CLT0270,SMS,SMS API,Singapore,2023-03,1517966,60718.64,35368.11
CLT0270,SMS,SMS API,Singapore,2023-04,1566795,62671.8,34141.03
CLT0270,SMS,SMS API,Singapore,2023-05,1543918,61756.72,22105.78
CLT0270,SMS,SMS API,Singapore,2023-05,1551433,62057.32,26920.79
CLT0270,SMS,SMS API,Singapore,2023-06,1602414,64096.56,35131.69
CLT0270,SMS,SMS API,Singapore,2023-07,1624626,64985.04,29095.81
